sentence	polarity	positive	neutral	negative
“实际上，我不过讲给他一个含教训的故事呵！” 	 neutral 	0.4774948	0.30812833	0.21437682
“唉！这算做得很大量的事了，”母鸭说。 	 negative 	0.423509	0.3976891	0.17880188
但是我十分同意那母鸭。 	 positive 	0.598444	0.24664664	0.15490942
煊赫的流星（1922） 	 positive 	0.598444	0.24664664	0.15490942
国王的儿子将要成婚了，这才有普通的祝宴。 	 neutral 	0.4774948	0.30812833	0.21437682
他曾等候了他的新妇一整年，终于她来到了。 	 positive 	0.598444	0.24664664	0.15490942
她是一个俄罗斯的公主，乘着六匹驯鹿曳着的一个撬，从芬兰一路驱了来的。 	 neutral 	0.4774948	0.30812833	0.21437682
那撬造得好像一匹大的金鹄，在鹄的翅膀中间便躺着小公主自己。 	 neutral 	0.4774948	0.30812833	0.21437682
她那长的银鼠的外套，直拖到她的脚上；在她的头上，是一顶银丝织成的小帽子，而且她是苍白得同她所常住的雪宫一样。 	 negative 	0.423509	0.3976891	0.17880188
她是这样苍白，当她驱过街时，百姓便都诧异了。 	 negative 	0.423509	0.3976891	0.17880188
“她好像一朵白玫瑰呵！”他们叫着，而且从露台上向她抛下花来。 	 neutral 	0.4774948	0.30812833	0.21437682
在城门口，王子等候着迎接她。 	 neutral 	0.4774948	0.30812833	0.21437682
他有梦似的紫色的眼睛，而他的头发，好像精美的金子。 	 positive 	0.598444	0.24664664	0.15490942
他见了她时，也跪下一个膝髁，吻了她的手。 	 neutral 	0.4774948	0.30812833	0.21437682
“你的照相是美丽的”，他喃喃的说，“但你比你的照相更是美丽”；于是小公主脸红了。 	 positive 	0.598444	0.24664664	0.15490942
“她先前好像一朵白玫瑰”，一个年青的侍仆对他旁边的人说，“但是她现在好像一朵红玫瑰了”；于是全宫中的人都欢乐了。 	 positive 	0.598444	0.24664664	0.15490942
此后的三天，人人走来走去的说道，“白玫瑰，红玫瑰，红玫瑰，白玫瑰”，于是王发出命令，那侍仆的薪俸，应该加倍了。 	 neutral 	0.4774948	0.30812833	0.21437682
因为他全没有领过薪俸，这是于他没什么用的，然而这却被当作一个大大的荣誉，而且在“宫廷公报”里相当的登载起来了。 	 negative 	0.423509	0.3976891	0.17880188
三天过后，婚礼举行了。 	 neutral 	0.4774948	0.30812833	0.21437682
这是一种庄严的仪式，新妇和新郎在缀着小珍珠的紫色绒的天幔下面，牵着手走。 	 neutral 	0.4774948	0.30812833	0.21437682
随后便有一席庄严的筵宴，接续了五点钟。 	 positive 	0.598444	0.24664664	0.15490942
王子和公主坐在大厅的上首，从一个明澈的水晶杯子里呷酒。 	 neutral 	0.4774948	0.30812833	0.21437682
只有真实的情人能够从这杯子里呷酒，因为倘若虚假的，嘴唇一触这杯子，这便变得灰色，暗沉，而且朦胧了。 	 negative 	0.423509	0.3976891	0.17880188
“这是很明澈的，他们互相爱着”，小侍仆说，“水晶一般的明澈啊！”于是王第二回加倍了他的薪俸。 	 positive 	0.598444	0.24664664	0.15490942
“怎样的一个荣誉呵！”宫中的人全都叫着。 	 positive 	0.598444	0.24664664	0.15490942
筵宴之后，便是一个跳舞会。 	 neutral 	0.4774948	0.30812833	0.21437682
新妇和新郎是一同跳舞“玫瑰舞”，国王早应许了吹笛。 	 neutral 	0.4774948	0.30812833	0.21437682
他吹得很坏，然而没人会敢这么告诉他，因为他是王。 	 negative 	0.423509	0.3976891	0.17880188
当真他只知道两首调子，而且从不能确定他吹着的是那一首；然而这是没有关系的，因为不论他怎么干着，人都是叫喊道， 	 neutral 	0.4774948	0.30812833	0.21437682
“动情呵！动情呵！” 	 positive 	0.598444	0.24664664	0.15490942
节目上最末的项目是大放烟火，那是正在中夜发放的。 	 neutral 	0.4774948	0.30812833	0.21437682
小公主一生从未见过一个烟火，因此王早发出令说，御烟火手须得在她结婚那一天伺候着。 	 neutral 	0.4774948	0.30812833	0.21437682
“烟火好像什么呢？”她问王子，一天早晨，她在露台上散步的时候。 	 neutral 	0.4774948	0.30812833	0.21437682
“好像南极光”，王说，他常常回答对别人说的问题的，“只是烂熳得多了。 	 negative 	0.423509	0.3976891	0.17880188
那我比星更加喜欢看，出现的时候，你就可以知道罢。那是同我自己的吹笛，一样的可乐呢。 	 positive 	0.598444	0.24664664	0.15490942
你确然须得看一看。” 	 neutral 	0.4774948	0.30812833	0.21437682
于是在王的园的尽头，一个大台搭起了，御烟火手刚将一切东西舒齐的放好，烟火们便互相谈讲起来。 	 positive 	0.598444	0.24664664	0.15490942
“世界确然是很美丽的”，一个小花爆叫道， 	 positive 	0.598444	0.24664664	0.15490942
“但看那些黄的郁金香罢。 	 neutral 	0.4774948	0.30812833	0.21437682
哪！ 	 neutral 	0.4774948	0.30812833	0.21437682
倘若他们是真的爆仗，他们也不会更可爱点了。 	 negative 	0.423509	0.3976891	0.17880188
我很高兴我旅行着。 	 neutral 	0.4774948	0.30812833	0.21437682
旅行可以增进知识，并且消除一切人的偏见。” 	 positive 	0.598444	0.24664664	0.15490942
“王的园并不是世界，你这笨花爆”，一个大花筒说，“世界是一个极大极大的地方，你须得用三天功夫才看得遍哩。” 	 negative 	0.423509	0.3976891	0.17880188
“你所爱的什么地方便是你的世界”，一个沉思的回转花筒嚷着，她早年曾爱恋过一个老的松板箱的，便又自夸她的破碎了的心；“然而爱不再流行了，诗人们杀了他了”。 	 negative 	0.423509	0.3976891	0.17880188
他们写了这许多关于他的；连谁也不相信他们，而我却没有惊异。 	 negative 	0.423509	0.3976891	0.17880188
真的爱是受苦，而且静默的。 	 negative 	0.423509	0.3976891	0.17880188
我记得我自己从前——但现在这是没有关系了。 	 neutral 	0.4774948	0.30812833	0.21437682
传奇是一种过去的事。” 	 neutral 	0.4774948	0.30812833	0.21437682
“胡说！”花筒说，“传奇是永不死的。 	 neutral 	0.4774948	0.30812833	0.21437682
这好像月亮，永远的活着。 	 neutral 	0.4774948	0.30812833	0.21437682
譬如新妇和新郎，很亲密的互相爱着。 	 positive 	0.598444	0.24664664	0.15490942
我今晨，从褐色纸的火药那里听到他们的一切事，那火药适值在和我相同的抽屉里，我便知道了最近的宫廷新闻。” 	 neutral 	0.4774948	0.30812833	0.21437682
然而回转花筒摇摇头。 	 neutral 	0.4774948	0.30812833	0.21437682
“传奇是死的，传奇是死的，传奇是死的”，她喃喃的说。 	 negative 	0.423509	0.3976891	0.17880188
她是那一类的人，以为你倘将同样的事反复的说许多遍，末了就变成真的。 	 negative 	0.423509	0.3976891	0.17880188
突然，一声尖锐的干咳听到了，他们便都周围张望。 	 negative 	0.423509	0.3976891	0.17880188
这声音从一个长的傲慢模样的流星过来，他被缚在一枝长棒的末端。 	 negative 	0.423509	0.3976891	0.17880188
他常常在干着什么观察之前咳嗽，以吸引注意。 	 neutral 	0.4774948	0.30812833	0.21437682
“唉罕！唉罕！”他说，除却可怜的回转花筒，各人都倾听着，她还是摇着头，喃喃的说道。“传奇是死的。” 	 negative 	0.423509	0.3976891	0.17880188
“秩序！秩序！”一个爆仗叫喊着。 	 neutral 	0.4774948	0.30812833	0.21437682
他似乎是一个政治家，常常在本地的选举中间，出点风头，因此他知道了怎样用着适当的议会的言词。 	 neutral 	0.4774948	0.30812833	0.21437682
“全然死的，”回转花轮低声说，便走开去睡了。 	 negative 	0.423509	0.3976891	0.17880188
那边刚完全的沉静了，流行第三回咳嗽，而且说起话来。 	 negative 	0.423509	0.3976891	0.17880188
他用一种极低的清晰的声音说话，仿佛他默写着他的日记，并且常常向他对着说话的那人的肩上看。 	 neutral 	0.4774948	0.30812833	0.21437682
其实他有一种最显著的神态。 	 neutral 	0.4774948	0.30812833	0.21437682
“这于王的儿子是何等的幸运呵，”他注意似的说，“他恰在我要发放的那天成婚。 	 positive 	0.598444	0.24664664	0.15490942
其实，倘若这个早早布置好了，那就于他不会有什么益处了，然而王子们常常是有幸的。” 	 negative 	0.423509	0.3976891	0.17880188
“啊哟！”小花爆说，“我想全不是这样，我们是叨王子的光才发放的。” 	 neutral 	0.4774948	0.30812833	0.21437682
“在你也许是这样，”他回答道，“当真，我相信你说得是，然而在我是不同的了。 	 neutral 	0.4774948	0.30812833	0.21437682
我是一个很煊赫的流星，是煊赫的父母生的。 	 positive 	0.598444	0.24664664	0.15490942
我的母亲在世时是很有名的回转花筒，因她优美的跳舞而出名的。 	 positive 	0.598444	0.24664664	0.15490942
当她在大众的前面表现的时候，她先周围的打旋十九回，在出来之前，每一回，她这样的干了，她便将七颗红红的星抛到空中。 	 neutral 	0.4774948	0.30812833	0.21437682
她直径是三尺半，顶顶好的火药做的。 	 neutral 	0.4774948	0.30812833	0.21437682
我的父亲是一个流星，同我一样，属于法兰西的支派。 	 neutral 	0.4774948	0.30812833	0.21437682
他飞得这样高，使百姓担心他永远不会再下来。 	 negative 	0.423509	0.3976891	0.17880188
然而他竟下来了，因为他的性情是和善的，他变成一阵金的骤雨，干了一番最光辉的下降。 	 positive 	0.598444	0.24664664	0.15490942
各报纸用最赞谀的词句登起他的演艺来。 	 neutral 	0.4774948	0.30812833	0.21437682
真的，宫廷公报称他是一种Pylotechnic（Pyrotechnic烟火术之误）的胜利。” 	 neutral 	0.4774948	0.30812833	0.21437682
“Pyrotechnic，Pyrotechnic，你的意思是，”一个信号花筒说；“我知道这是Pyrotechnic，因为我看见这写在我自己的纸筒上面哩。” 	 neutral 	0.4774948	0.30812833	0.21437682
“哪，我说Pylotechnic哪，”流星用严厉的声口回答说，信号花筒觉到这样的受屈，就立刻威吓起小爆仗们来，显出他还是个有点重要的人。 	 negative 	0.423509	0.3976891	0.17880188
“我讲着，”流星接续说，“我讲着——我讲着什么呢？” 	 neutral 	0.4774948	0.30812833	0.21437682
“你讲着你自己的事，”花筒回答说。 	 neutral 	0.4774948	0.30812833	0.21437682
“当然呵；我知道，我讨论着一个有趣的题目，当我被这样野蛮的打断了的时候。 	 negative 	0.423509	0.3976891	0.17880188
我憎恶各种的野蛮和无理，因为我是极端神经质的。 	 negative 	0.423509	0.3976891	0.17880188
全世界没有人像我这样神经质的，我十分确信哩。” 	 neutral 	0.4774948	0.30812833	0.21437682
“一个神经质的人是怎样的呢？”爆仗对花筒说。 	 negative 	0.423509	0.3976891	0.17880188
“一个人因为自己有脚胝常常踏在别人的脚趾上的，”花筒用了低声的微语回答；爆仗便几乎笑得快要炸裂了。 	 negative 	0.423509	0.3976891	0.17880188
“请问，你笑着什么？”流星质问说；“我没有笑哩。” 	 neutral 	0.4774948	0.30812833	0.21437682
“我笑着因为我很是快活，”爆仗回答说。 	 positive 	0.598444	0.24664664	0.15490942
“这是一个很自私的理由，”流星忿忿的说。 	 negative 	0.423509	0.3976891	0.17880188
“你有什么权利可以快活呢？ 	 negative 	0.423509	0.3976891	0.17880188
你应该想着别人。 	 neutral 	0.4774948	0.30812833	0.21437682
其实你应该想到我。 	 neutral 	0.4774948	0.30812833	0.21437682
我常常想着我自己，我又盼望别人也都是一样的干。 	 neutral 	0.4774948	0.30812833	0.21437682
这就是所谓的同情。 	 neutral 	0.4774948	0.30812833	0.21437682
这是一种美德，我具备这个，程度颇高了。 	 positive 	0.598444	0.24664664	0.15490942
假使，譬如，我今夜碰到什么事了，这于一切人是怎样的不幸呵！ 	 negative 	0.423509	0.3976891	0.17880188
王子和公主就永不会再快活了，他们全部的婚后生活就要破坏了！至于王呢，我知道他是按捺不住悲哀的。 	 negative 	0.423509	0.3976891	0.17880188
当真我忖起我这地位的重要时，我几乎要流出眼泪来了。” 	 negative 	0.423509	0.3976891	0.17880188
“如果你想要将欢乐给别人，”花筒叫道， 	 neutral 	0.4774948	0.30812833	0.21437682
“你还是将你自己保得干燥好。” 	 positive 	0.598444	0.24664664	0.15490942
“确然的，”信号花筒嚷着，他现在精神更好了；“这只是常识罢了。” 	 neutral 	0.4774948	0.30812833	0.21437682
“常识，不错！”流星忿忿的说！“你们忘却了我是很非凡很显赫的。 	 positive 	0.598444	0.24664664	0.15490942
哪，无论谁都能有常识的，如果他们没有想象。 	 neutral 	0.4774948	0.30812833	0.21437682
然而我却有想象，因为我永不想着事情，同那真实的一样；我常常想着事情，像是十分差异似的。 	 negative 	0.423509	0.3976891	0.17880188
至于保得我自己干燥，分明是这里没有人能够全理会，一种感情的性质。 	 negative 	0.423509	0.3976891	0.17880188
