sentence	polarity	positive	neutral	negative
像我这样的天才总有一天会被人赏识的，”他在烂泥里又陷进了一点儿。 	 negative 	0.1501622	0.34323427	0.50660354
过了一会儿一只大白鸭向他游泳过来。 	 neutral 	0.28543296	0.4668489	0.2477181
她有一一对黄腿，一双蹼脚，而且因了她走路摇曳的姿势被人认为一个绝世美人。 	 positive 	0.22095513	0.3493732	0.4296717
“嘎，嘎，嘎，”她说。 	 neutral 	0.28543296	0.4668489	0.2477181
“你形状多古怪！ 	 negative 	0.1501622	0.34323427	0.50660354
我可以问一句，你是生下来这样的，还是遇到什么意外事弄成这样的？” 	 neutral 	0.28543296	0.4668489	0.2477181
“很显然你在乡下住得很久了，”火箭答道，“不然你一定知道我是谁。 	 neutral 	0.28543296	0.4668489	0.2477181
不过我原谅你的无知。 	 negative 	0.1501622	0.34323427	0.50660354
要期望别人跟我自己一样了不起，未免不公平。 	 negative 	0.1501622	0.34323427	0.50660354
要是我告诉你我能够飞到天空中去，再落着一大股金雨下来，你一定会吃惊的。” 	 neutral 	0.28543296	0.4668489	0.2477181
“我并不重视这个，”鸭子说，“因为我看不出它对什么人有益处。 	 negative 	0.1501622	0.34323427	0.50660354
要是你能够像牛一样地耕田，像马一样地拉车，像守羊狗一样地看羊，那才算是一回事”。 	 neutral 	0.28543296	0.4668489	0.2477181
“我的好人啊，”火箭用了很傲慢的声调嚷道，“我现在明白你是下等社会的了。 	 negative 	0.1501622	0.34323427	0.50660354
像我这样的人永远不会有用处。 	 negative 	0.1501622	0.34323427	0.50660354
我们有着某种才学，那就很够了。 	 positive 	0.22095513	0.3493732	0.4296717
我对任何一种实业都没有同情，尤其对你好像在称许的那些实业，我更不同情。 	 negative 	0.1501622	0.34323427	0.50660354
的确我始终认为苦工不过是那班无事可做的人的退路。” 	 negative 	0.1501622	0.34323427	0.50660354
“好的，好的，”鸭子说，她素来性情平和，从不同任何人争吵，“各人有各人的趣味。 	 positive 	0.22095513	0.3493732	0.4296717
我想，无论如何，你要在这儿住下来吧。” 	 neutral 	0.28543296	0.4668489	0.2477181
“啊，不会，”火箭大声说。 	 neutral 	0.28543296	0.4668489	0.2477181
“我只是一个客人，一个尊贵的客人。 	 positive 	0.22095513	0.3493732	0.4296717
事实是我觉得这个地方有点讨厌。 	 negative 	0.1501622	0.34323427	0.50660354
这儿既无交际，又无安静。 	 negative 	0.1501622	0.34323427	0.50660354
事实上，这在本质上是郊外。 	 negative 	0.1501622	0.34323427	0.50660354
我大概要回到宫里去，因为我知道我是命中注定要轰动世界的。” 	 neutral 	0.28543296	0.4668489	0.2477181
“我自己从前也会想过服务社会，”鸭子说；“社会上需要改革的事情太多了。 	 neutral 	0.28543296	0.4668489	0.2477181
前不久我做过一次会议的主席，我们通过议决案反对一切我们所不喜欢的东西。 	 neutral 	0.28543296	0.4668489	0.2477181
然而那些议决案好像并没有多大的效果。 	 negative 	0.1501622	0.34323427	0.50660354
现在我专心料理家事，照管我的家庭。” 	 neutral 	0.28543296	0.4668489	0.2477181
“我是生来做大事的，”火箭说，“我所有的亲戚全是这样，连那些最卑贱的也是一样的。 	 neutral 	0.28543296	0.4668489	0.2477181
不管什么时候，只要我们一出场，我们就引起广大的注意。 	 positive 	0.22095513	0.3493732	0.4296717
实在说我自己还没有出场，不过等我出场，那一定是一个壮观。 	 positive 	0.22095513	0.3493732	0.4296717
至于家事，它会使人老得更快，使人分心，忘却更高尚的事。” 	 positive 	0.22095513	0.3493732	0.4296717
“呀！人生更高尚的事，它们多好啊！”鸭子说；“这使我想起来我是多么饿；”她向着下流泅水走了，一路还说着：“嘎，嘎，嘎。” 	 positive 	0.22095513	0.3493732	0.4296717
“回来！回来！”火箭用力叫道，“我有许多话跟你说；”可是鸭子并不理睬他。 	 neutral 	0.28543296	0.4668489	0.2477181
“我倒高兴她走了，”他对自己说，“她的心思实在太平凡了；”他在烂泥里又陷得更深一点，他想起天才的寂寞来，忽然有两个穿白色粗外衣的小男孩提着水壶抱着柴块跑到岸边来。 	 negative 	0.1501622	0.34323427	0.50660354
“这一定是代表团了，”火箭说，他极力做出庄严的样子来。 	 positive 	0.22095513	0.3493732	0.4296717
“喂！”一个孩子嚷道，“看这个旧棍子！我不明白它怎么会到这儿来；”他把火箭从沟里拾起。 	 negative 	0.1501622	0.34323427	0.50660354
“旧棍子！”火箭说，“不可能！金棍子，他说的就是这个， 	 negative 	0.1501622	0.34323427	0.50660354
金棍子，金仗，这是很有礼貌的话。 	 positive 	0.22095513	0.3493732	0.4296717
事实上他把我错当做朝中大官了！” 	 negative 	0.1501622	0.34323427	0.50660354
“我们把它放进火里去吧！”另一个孩子说，“它会帮忙把水煮开的。” 	 neutral 	0.28543296	0.4668489	0.2477181
他们便把柴堆在一块儿，再将火箭放在顶上，燃起火来。 	 neutral 	0.28543296	0.4668489	0.2477181
“这可了不得，”火箭嚷道，“他们要在青天白日里燃放我，让每个人都看得见。” 	 positive 	0.22095513	0.3493732	0.4296717
“我们现在要睡觉了，”孩子们说，“等我们醒来，水壶会煮开了；”他们便在草地上躺下来，闭上了眼睛。 	 neutral 	0.28543296	0.4668489	0.2477181
火箭很潮湿，所以要过了许久才燃得起来。 	 negative 	0.1501622	0.34323427	0.50660354
最后他也终于着火了。 	 positive 	0.22095513	0.3493732	0.4296717
“现在我要燃放了！”他嚷道，他把身子挺得很直很硬。 	 neutral 	0.28543296	0.4668489	0.2477181
“我知道我要飞得比星星更高，比月亮更高，比太阳更高。 	 positive 	0.22095513	0.3493732	0.4296717
事实上我要飞得那么高。——” 	 neutral 	0.28543296	0.4668489	0.2477181
嘶嘶！嘶嘶！嘶嘶！他一直升到天空中去了。 	 positive 	0.22095513	0.3493732	0.4296717
“真有趣！”他叫道，“我要像这样飞个不停。 	 positive 	0.22095513	0.3493732	0.4296717
我多么成功！” 	 positive 	0.22095513	0.3493732	0.4296717
可是没有一个人看见他。 	 negative 	0.1501622	0.34323427	0.50660354
这时他觉得全身起了一种奇怪的刺痛的感觉。 	 negative 	0.1501622	0.34323427	0.50660354
“现在我要爆炸了，”他嚷起来。 	 negative 	0.1501622	0.34323427	0.50660354
“我要轰动全世界，我要那么出风头，使得今后一年里面没有一个人再谈论别人的事情。” 	 positive 	0.22095513	0.3493732	0.4296717
他的确爆炸了。 	 negative 	0.1501622	0.34323427	0.50660354
砰！砰！砰！火药燃了。 	 negative 	0.1501622	0.34323427	0.50660354
那是毫无可疑的。 	 neutral 	0.28543296	0.4668489	0.2477181
可是没有人听见他，连那两个小孩也没有，因为他们睡熟了。 	 negative 	0.1501622	0.34323427	0.50660354
现在他就只剩下棍子了，这棍子落在一只正在沟边散步的鹅的背上。 	 negative 	0.1501622	0.34323427	0.50660354
“天呀！”鹅叫起来。 	 positive 	0.22095513	0.3493732	0.4296717
“要落棍子雨了；”她便跳进水里去。 	 negative 	0.1501622	0.34323427	0.50660354
“我知道我要大出风头的，”火箭喘息地说，他灭了。 	 negative 	0.1501622	0.34323427	0.50660354
少年国王(1948) 	 neutral 	0.28543296	0.4668489	0.2477181
在加冕日的头天夜晚，少年国王一个人坐在他漂亮的房间里。 	 neutral 	0.28543296	0.4668489	0.2477181
他的朝臣们都按照当时的规矩，鞠躬到地行了礼，告辞出去，到宫中大殿中，让那位礼仪先生再教他们学一点宫廷的礼节。因为他们中间有几位还不谙熟朝礼，一个朝臣而不习朝礼，不用说，这是件重罪。 	 negative 	0.1501622	0.34323427	0.50660354
这个孩子（因为他还只是一个孩子，今年才十六岁）看见他们全走开了并不觉得难过，他畅快地吐出一口长气，把身子往后一仰，靠在他那绣花长椅的软垫上，他躺在那儿，圆睁着眼睛张着嘴，活像一位森林中的牧神，或者一只刚被猎人捉住的小兽。 	 neutral 	0.28543296	0.4668489	0.2477181
的确是猎人把他找着的，而且他们是差不多偶然的碰到她的，那时候他光着脚，手里拿着笛子，正跟在那个把他养大的穷牧羊人的羊群后面走着，他始终认为自己是那个人的儿子。 	 neutral 	0.28543296	0.4668489	0.2477181
其实他的母亲是老王的独养女儿，她偷偷地跟一位地位比他差得多的男子结了婚生下他来（有人说那男子是一个外地人，会一种了不起的吹笛的魔术，叫年轻的公主爱上了他；又有人说，那是一个里米尼的艺术家，公主很看重他，也许太看重他了，后来他突然离开了这地方，连大礼拜堂的壁画也没有完成。）孩子出世只有一个星期，在他母亲睡着的时候，就被人把他从她身边偷走了，交给一对普通的农家夫妻去照管，他们自己没有孩子，住在远僻的树林里，离城有一天多的路程。 	 neutral 	0.28543296	0.4668489	0.2477181
生他的那个颜色苍白的少女醒过来不到一个钟头就死了，她究竟是被悲哀杀死的呢，还是像御医所宣布的，染了时疫死去，抑或照某一些人隐隐约约说的，喝了放在香料酒内的意大利急性毒药致死呢，这就没有人知道了；一个忠心的公差骑着马把孩子搭在鞍桥上带着走，当他从他的倦马上弯下身子去叩那牧人的茅屋门的时候，公主的尸体正被人放进一个开着的墓穴，这个墓穴是在城外一个冷落的坟地里面，据说穴里还有一个尸首，是个非常漂亮的外国男子，他双手被绳子反缚在背后，胸膛上满是带血的伤痕。 	 negative 	0.1501622	0.34323427	0.50660354
至少人们偷偷地互相传述的故事是这样的内容。 	 neutral 	0.28543296	0.4668489	0.2477181
有一件事倒是确实的：老王临死的时候，不知是因了忏悔自己的大罪过，还是单单为了不让他的国土从他的本支落到别人的手里，他差人去把那个孩子找了来，并且当着内阁大臣们的面承认孩子是他的继承人。 	 negative 	0.1501622	0.34323427	0.50660354
孩子刚刚被指定做继承人以后，好像立刻就表现出那种奇怪的爱美的热情来，这热情后日对他的生活免不掉有很大的影响。 	 positive 	0.22095513	0.3493732	0.4296717
那些陪伴他去到给他预备的房间里的人常常讲起，他看见留给他穿戴的华美衣服和贵重珠宝时，他发出多快乐的叫声，并且他又是多么高兴的脱下他身上穿的粗皮衣和粗羊皮外套。 	 positive 	0.22095513	0.3493732	0.4296717
有时候他的确也想念着他从前那种悠游自在的山林生活，繁重的宫廷礼节占去了他一天那么多的时间，这常常使他感到厌烦。可是这座富丽堂皇的宫殿（人们称他做‘欢乐宫’，他现在是它的主人了）对他仿佛是一个为了满足他的快乐新造出来的新世界；只要他能够从会议席上或引见室里逃出来，他常常立刻就跑下那道装饰着镀金的铜狮和亮云斑石级的大楼梯，从一间屋子走到另一间屋子，从一条走廊走到另一条走廊，好像一个人要在美里面找出一付止痛的药，一种治病的仙方。 	 neutral 	0.28543296	0.4668489	0.2477181
他称这为探险旅行，事实上对于他这真是漫游奇境，有时候还有几个披着斗篷飘垂着缎带、长身金发的内侍伴着他；不过在更多的时候，他总是一个人，他从一种差不多等于‘先知’的敏捷的本能上觉得艺术的秘密最好在暗中求得，美同智慧一样，都喜欢孤寂的崇拜者。 	 neutral 	0.28543296	0.4668489	0.2477181
在这个时期中流传着不少关于他的古怪的故事。 	 neutral 	0.28543296	0.4668489	0.2477181
据说有位神气十足的市长代表全城市民来发表一篇堂皇的演说，曾经看见他非常恭敬地跪在一幅刚从威尼斯送来的画面前，那幅大的画似有使人另外崇拜新神的意思。 	 neutral 	0.28543296	0.4668489	0.2477181
又有一次他失踪几个钟头，人们到处找寻，后来在宫内北部小塔中一个小房间里面找着了他，他正出神地望着一块雕刻着艾多尼斯像的希腊宝石。 	 neutral 	0.28543296	0.4668489	0.2477181
又传说，有人看见他拿他的暖热的嘴唇去吻一座古雕像的大理石前额，那座石像像是人们修造石桥时在河床中挖出来的，像上还刻着海德利安的俾斯尼亚奴隶的名字。 	 neutral 	0.28543296	0.4668489	0.2477181
他还花了整夜的时间去观察月光照在一座恩地眠的银像上是怎样的景象。 	 neutral 	0.28543296	0.4668489	0.2477181
凡是稀有的和值钱的东西对他的确都有很大的魔力，为了满足他那得到他们的热望，他派了许多商人出去，有的去向北海的渔民购买琥珀，有的到埃及去找寻只有在帝王陵墓中找得到的神奇的绿玉，据说那种绿玉具有着魔术的效力，有的去波斯收集丝shan@和着色的陶器，还有的人便到印度去买轻纱和染色象牙，月长石和翡翠手镯，擅香，蓝色珐琅器和细毛披肩。 	 neutral 	0.28543296	0.4668489	0.2477181
可是最费他心思的却是加冕时他要穿的袍子，那件金线织的袍子，那顶镶嵌满红宝石的王冠和那根垂着珍珠串的王节。 	 neutral 	0.28543296	0.4668489	0.2477181
的确他今晚靠在阔气的长椅上望着大段的松柴在火炉中逐渐烧尽时，心里所想的正是这个。 	 neutral 	0.28543296	0.4668489	0.2477181
